,analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year,genre
2987,22050,17453,0.5548908991362025,0.3855836607891528,b'ARTO6KU1187B99910C',,b'',,b'1cfbf85c-dc74-42d6-915e-77033afd0204',"(2,)","(2,)",b'Claude Fran\xc3\xa7ois',26973,"(47,)","(47,)","(47,)",b'2d82b3ce0241462904ec564a2eb81063',"(108,)","(108,)","(436,)","(436,)",0.0,197.25016000000002,0.0,0.0,6,0.24600000000000002,-12.472000000000001,0,0.469,b'PODIUM',428202,"(9,)","(9,)","(580,)","(580,)","(580,)","(580,)","(580, 12)","(580,)","(580, 12)","(100,)",0.4981315897074069,b'SOCGAOT12A8C138D1C',186.903,"(872,)","(872,)",134.237,4,0.0,b'Le chanteur malheureux',4786503,b'TRAKCAE128F92DACD8',1994,Pop
2990,22050,2185,0.6929737450516398,0.4225074508261564,b'AR3AY3R1187FB52CF0',,"b'Vidor, TX'",,b'1edead6d-6c01-4ad4-9cce-c334bf7edf23',"(0,)","(0,)",b'Tracy Byrd',3119,"(35,)","(35,)","(35,)",b'0ecb7ea70dda25297960e25c7f1edeee',"(122,)","(122,)","(493,)","(493,)",0.0,182.33424,0.38,0.0,11,0.679,-9.068,1,0.868,b'Love Lessons',57315,"(9,)","(9,)","(744,)","(744,)","(744,)","(744,)","(744, 12)","(744,)","(744, 12)","(100,)",0.21508031850922796,b'SOMSXGC12A6D4F962D',167.457,"(986,)","(986,)",168.84900000000002,4,0.593,"b""Walkin' In""",596088,b'TRAKCFG128F149D9B7',0,Country
2994,22050,3815,0.8184942139874279,0.6277651347772472,b'ARB054P1187B9AD32E',,"b'San Francisco, CA'",,b'1bc6816a-d056-4113-9b0a-6c52e5c31a3c',"(0,)","(0,)",b'Santana',1389,"(18,)","(18,)","(18,)",b'1f81554d86118887eac21e3a8c84b433',"(46,)","(46,)","(233,)","(233,)",0.0,153.7824,0.40299999999999997,0.0,5,0.622,-10.3,1,0.23199999999999998,b'The San Mateo Sessions 1969',140423,"(7,)","(7,)","(570,)","(570,)","(570,)","(570,)","(570, 12)","(570,)","(570, 12)","(100,)",,b'SOKTRGB12CF533CFBD',136.99200000000002,"(699,)","(699,)",93.366,5,0.5329999999999999,b'Acapulco Sunrise',1458202,b'TRAKCML128F4246E27',0,Rock
2999,22050,28781,0.5356559409464429,0.3660069852119247,b'ARIWQYF11F4C8427FF',,b'',,b'',"(0,)","(0,)",b'Fania All Stars',55885,"(15,)","(15,)","(15,)",b'c7e5cc6d30693b283f3bf25f833bc894',"(183,)","(183,)","(736,)","(736,)",0.0,290.08934,0.0,0.0,8,0.758,-7.136,1,0.655,b'\xc2\xbfQu\xc3\xa9 Pasa?: The Best Of The Fania All-Stars',287133,"(16,)","(16,)","(1236,)","(1236,)","(1236,)","(1236,)","(1236, 12)","(1236,)","(1236, 12)","(100,)",0.4574471670851005,b'SOLPWYZ12A8C1335B0',283.66700000000003,"(1472,)","(1472,)",153.316,4,0.33399999999999996,b'Donde',3221182,b'TRAKCWC128F4271E34',0,Latin
3000,22050,21569,0.5344643522287597,0.368689372548052,b'AR243ZT1187B9A98D2',32.29869,"b'Jackson, MS'",-90.18049,b'ff609eb0-5425-4963-9e55-85d729f4648e',"(0,)","(0,)",b'Otis Spann',27780,"(33,)","(33,)","(33,)",b'32166dba2536e308a698304f095483c4',"(65,)","(65,)","(262,)","(262,)",0.0,160.83546,0.43200000000000005,0.0,9,0.008,-13.389000000000001,1,0.321,b'Windy City Blues',427098,"(8,)","(8,)","(588,)","(588,)","(588,)","(588,)","(588, 12)","(588,)","(588, 12)","(100,)",,b'SOEWHWK12A8C14264E',155.15,"(786,)","(786,)",99.463,4,0.24,b'Must Have Been The Devil',4770156,b'TRAKCXY128F92D6D9E',1990,Blues
3001,22050,110345,0.5458666086016136,0.3753624343566203,b'ARH0Z131187B9B69E9',40.8079,"b'Harlem, New York, NY'",-73.9454,b'94ff7d3c-27e1-4628-9b81-477f911295cd',"(1,)","(1,)",b'Kool Moe Dee',7994,"(46,)","(46,)","(46,)",b'85690289f0e60dd524996c21076d97e3',"(126,)","(126,)","(386,)","(386,)",0.0,281.33832,0.0,0.0,6,0.802,-8.762,1,0.655,b'Greatest Hits',304402,"(13,)","(13,)","(1227,)","(1227,)","(1227,)","(1227,)","(1227, 12)","(1227,)","(1227, 12)","(100,)",,b'SOITKDW12A8C13BA44',274.466,"(1160,)","(1160,)",83.85600000000001,3,1.0,b'I Go To Work',3422783,b'TRAKDCQ128F42A247A',1989,Rap
3002,22050,40247,0.632008012811142,0.14468466090957882,b'AR0BV7E1187FB386C1',,"b'Hollywood, CA'",,b'0c361ea5-98c6-4947-900b-201833f2dd84',"(0,)","(0,)",b'Lee Ritenour',5194,"(43,)","(43,)","(43,)",b'7860dc90fbab089636168a7e691fada0',"(184,)","(184,)","(737,)","(737,)",0.0,274.72934,0.322,0.0,0,0.6809999999999999,-9.727,0,0.667,b'OverTime',319809,"(10,)","(10,)","(883,)","(883,)","(883,)","(883,)","(883, 12)","(883,)","(883, 12)","(100,)",0.5989895579810494,b'SOHMZNL12A58A8001A',263.216,"(1473,)","(1473,)",164.59400000000002,4,0.892,b'Is It You?',3605706,b'TRAKDDB128F92D168A',1979,Jazz
3003,22050,126733,0.36299734682635065,0.29168805978947204,b'AR5NDDL1187B9A4EDB',,b'',,b'683aed33-85a4-48a0-a48d-17c8fa48cffd',"(0,)","(0,)",b'Big John Greer',-1,"(23,)","(23,)","(23,)",b'bf4174f76ffa6a266e5dada6f069399e',"(381,)","(381,)","(381,)","(381,)",0.0,145.73668999999998,0.18899999999999997,0.0,7,0.715,-7.265,1,0.5920000000000001,"b""I'm The Fat Man""",258482,"(7,)","(7,)","(563,)","(563,)","(563,)","(563,)","(563, 12)","(563,)","(563, 12)","(100,)",0.0,b'SOHLICT12A8C13C8C7',143.203,"(763,)","(763,)",159.939,1,0.0,b'Bottle It Up And Go',2908827,b'TRAKDDH128F427813C',1992,RnB
3019,22050,109823,0.607105153110791,0.4245581286758415,b'ARR6VH41187FB46862',,b'',,b'09af22dd-bdf9-4850-a8b8-2af771f6b2d8',"(0,)","(0,)",b'Novika',176216,"(43,)","(43,)","(43,)",b'2ad21c21f0e621d7b2c252b9b97ab478',"(99,)","(99,)","(401,)","(401,)",0.0,268.90404,0.14,0.0,0,0.535,-9.655,1,0.33899999999999997,b'Tricks Of Life',140375,"(7,)","(7,)","(1120,)","(1120,)","(1120,)","(1120,)","(1120, 12)","(1120,)","(1120, 12)","(100,)",0.5632303756862997,b'SOBPTJJ12A8C1347B4',262.589,"(1603,)","(1603,)",90.01700000000001,4,0.6509999999999999,b'Mikawa Miya',1457520,b'TRAKEVX128F4246BF3',2006,Electronic
3020,22050,100544,0.5189128119166423,0.4001855640103364,b'ARPZIIA1187FB4CB9F',5.87522,"b'Laietan, UM'",-162.4365,b'4cce452e-24a6-4366-9808-44ecc65919ff',"(0,)","(0,)",b'Eldar',20652,"(38,)","(38,)","(38,)",b'b4feafdeecaaccdd5b7241f8fa3ce61f',"(338,)","(338,)","(1358,)","(1358,)",0.0,579.1342400000001,0.0,0.0,2,0.62,-17.112000000000002,1,0.5539999999999999,b'Live at the Blue Note',490351,"(18,)","(18,)","(2096,)","(2096,)","(2096,)","(2096,)","(2096, 12)","(2096,)","(2096, 12)","(100,)",0.0,b'SOEGBQC12AB0182B45',579.134,"(2715,)","(2715,)",140.608,4,0.0,b'Dat Dere',5437435,b'TRAKFCE128F93081A9',0,Jazz
3025,22050,177675,0.5603516410275964,0.3650264377422085,b'AROSW2I1187FB44866',,b'',,b'd726a2b3-5c6b-4cae-8e79-81d52db9462b',"(0,)","(0,)",b'Sonora Carruseles',-1,"(19,)","(19,)","(19,)",b'2f9df10828ea7a6e3f16e1213c0efb73',"(52,)","(52,)","(216,)","(216,)",0.0,220.78649,0.27,0.0,8,0.081,-11.079,0,0.462,b'Sonora Carruseles Espectacular',240167,"(9,)","(9,)","(1247,)","(1247,)","(1247,)","(1247,)","(1247, 12)","(1247,)","(1247, 12)","(100,)",0.0,b'SOINJHA12A8C134C60',212.84,"(1517,)","(1517,)",60.159,4,0.537,b'Chela',2622150,b'TRAKFPX128F4235FEF',1999,Latin
3026,22050,3420,0.46499431936808794,0.3447211111720015,b'ARHT0B11187B993CB3',30.22032,"b'Lafayette, LA'",-92.01705,b'8e9f4070-4633-4797-b2bf-0a48713cfec7',"(1,)","(1,)",b'Eddy Raven',69297,"(20,)","(20,)","(20,)",b'0b36e1a3591437c916bf48b97217a765',"(85,)","(85,)","(345,)","(345,)",0.0,201.63873,0.295,0.0,10,0.604,-14.585999999999999,1,0.664,b'20 Favorites',24441,"(9,)","(9,)","(602,)","(602,)","(602,)","(602,)","(602, 12)","(602,)","(602, 12)","(100,)",,b'SOQNNUY12A58A7CCEB',179.09599999999998,"(690,)","(690,)",105.96600000000001,4,1.0,b'I Know That Car',257315,b'TRAKFQV128F145C912',0,Country
3027,22050,222660,0.6364366724208069,0.4290978119935513,b'ARB5TJM1187B9A71FD',,b'',,b'14962b84-c46a-490b-b6a0-ee69c78b2291',"(7,)","(7,)",b'Finntroll',210655,"(49,)","(49,)","(49,)",b'8e3ef9254d8ba388b0f7c94377f97f46',"(56,)","(56,)","(228,)","(228,)",0.0,125.46566999999999,0.0,0.0,1,0.0,-5.059,1,0.0,b'Jaktens Tid',277871,"(5,)","(5,)","(469,)","(469,)","(469,)","(469,)","(469, 12)","(469,)","(469, 12)","(100,)",0.6547345372368608,b'SONUMYT12A8AE47DEE',119.98299999999999,"(913,)","(913,)",110.97200000000001,4,0.0,b'Kitteldags',3096465,b'TRAKFSV128F4257C10',2001,Rock
3029,22050,7550,0.6932878385507649,0.3932744914046253,b'ARMPQIE1187FB3D4EB',,"b'Kingston, Jamaica'",,b'42c7542e-71d1-488a-ba2f-9a368c9147f2',"(1,)","(1,)",b'Bounty Killer',34166,"(49,)","(49,)","(49,)",b'58c133abba23e55913458f3d614a7ef3',"(130,)","(130,)","(523,)","(523,)",0.0,221.70077,2.7110000000000003,0.0,9,0.784,-8.043,1,0.56,"b""Jamaica's Most Wanted""",302580,"(9,)","(9,)","(974,)","(974,)","(974,)","(974,)","(974, 12)","(974,)","(974, 12)","(100,)",,b'SOKOMCI12A8C13D445',216.863,"(1046,)","(1046,)",142.749,4,0.5720000000000001,b'Coppershot',3403076,b'TRAKFWY128F429DA3D',2001,Reggae
3034,22050,34964,0.6639552602267632,0.4292725341628279,b'ARNTQF31187B9A02FF',,b'',,b'51ae4b16-0e46-4ee1-aac7-e4736035f550',"(1,)","(1,)",b'Tony Matterhorn',-1,"(12,)","(12,)","(12,)",b'8912b5b935188d7e82d4242026a90792',"(100,)","(100,)","(402,)","(402,)",0.0,183.53587,0.171,0.0,10,0.42700000000000005,-5.952999999999999,0,0.237,b'Reggae Gold 2006',188177,"(8,)","(8,)","(885,)","(885,)","(885,)","(885,)","(885, 12)","(885,)","(885, 12)","(100,)",0.6853982601238167,b'SOJEJNX12A8AE49441',178.75900000000001,"(804,)","(804,)",127.493,4,1.0,b'Dutty Wine',2042456,b'TRAKGDA128F423CBC8',2006,Reggae
3039,22050,7789,0.4320747960152752,0.29939278719775364,b'ARUBX2Y1187B99CD25',,b'',,b'f02e98c4-a0fa-4c02-ac0a-587f4319ac87',"(0,)","(0,)",b'Tyrone Taylor',-1,"(19,)","(19,)","(19,)",b'28a3b42112d08fd6bb91fbc63ac86992',"(118,)","(118,)","(473,)","(473,)",0.0,178.15465,0.0,0.0,4,0.677,-6.5360000000000005,1,0.677,b'Reggae Max',345122,"(7,)","(7,)","(702,)","(702,)","(702,)","(702,)","(702, 12)","(702,)","(702, 12)","(100,)",,b'SOGVLDM12AB017F0A2',171.683,"(946,)","(946,)",159.72799999999998,4,0.0,b'Happiness Is Loving You',3867920,b'TRAKGOF128F93060F6',0,Reggae
3041,22050,4715,0.6048204319182022,0.3838774936335668,b'AR7BMMV1187FB5B2D7',39.150929999999995,"b'Ukiah, CA'",-123.2079,b'9c17c956-de06-4463-9a87-234652c306dc',"(1,)","(1,)",b'Robben Ford',-1,"(42,)","(42,)","(42,)",b'c663d545c09b963f3bac229c9e99924d',"(195,)","(195,)","(588,)","(588,)",0.0,312.92036,0.45,0.0,2,0.409,-9.925,0,0.655,b'Tiger Walk',57342,"(13,)","(13,)","(971,)","(971,)","(971,)","(971,)","(971, 12)","(971,)","(971, 12)","(100,)",0.5996603576264808,b'SOBEZJB12A6D4FBA4A',294.278,"(1176,)","(1176,)",114.681,3,1.0,b'The Champ',596412,b'TRAKGRM128F149DAFB',1997,Blues
3045,22050,1302,0.8098280918397787,0.5396443124242588,b'ARBCUNV1187B98A9FB',,"b'East Flatbush, Brooklyn, NY'",,b'10a9ff92-9637-4498-afea-7044b2ab0dc0',"(2,)","(2,)",b'Busta Rhymes',282,"(13,)","(13,)","(13,)",b'0644605a89716776e44d0c0dbffddbcb',"(109,)","(109,)","(551,)","(551,)",0.0,226.32443999999998,0.0,0.0,10,0.268,-7.957999999999999,0,0.374,"b""It Ain't Safe No More""",298933,"(13,)","(13,)","(1148,)","(1148,)","(1148,)","(1148,)","(1148, 12)","(1148,)","(1148, 12)","(100,)",,b'SOYZFQG12AB0180D6F',226.324,"(1103,)","(1103,)",146.971,5,0.7,b'Taste It',3357156,b'TRAKHAU128F42927B4',2002,Rap
3066,22050,30491,0.8736271743351188,0.5602055463890734,b'ARMRCET1187FB52049',33.993629999999996,"b'Hacienda Heights, CA'",-117.97091999999999,b'4f9675d2-f6d5-486c-9b26-33dcca998500',"(0,)","(0,)",b'Fergie',4755,"(19,)","(19,)","(19,)",b'b6ff586a0ac7a2409e6fb23827bcffef',"(78,)","(78,)","(315,)","(315,)",0.0,208.95302,1.001,0.0,1,0.0,-5.93,1,0.0,b'London Bridge',374501,"(8,)","(8,)","(881,)","(881,)","(881,)","(881,)","(881, 12)","(881,)","(881, 12)","(100,)",0.7415744234679955,b'SOIJEWM12A67ADA08D',199.082,"(1259,)","(1259,)",91.02,4,0.764,b'London Bridge',4165389,b'TRAKJNX128F92CF428',0,Pop
3067,22050,4073,0.8768298777499862,0.584116573123994,b'ARUGU0E1187B9B30F6',34.053490000000004,"b'Los Angeles, California, United States'",-118.24531999999999,b'9efff43b-3b29-4082-824e-bc82f646f93d',"(7,)","(7,)",b'The Doors',500,"(23,)","(23,)","(23,)",b'31762d474e91cdd05330443c6df62929',"(92,)","(92,)","(370,)","(370,)",0.0,186.56608,0.0,0.0,11,0.248,-6.772,0,0.5820000000000001,b'Strange Days',46027,"(10,)","(10,)","(579,)","(579,)","(579,)","(579,)","(579, 12)","(579,)","(579, 12)","(100,)",,b'SOUAGDY12A6D4F63CF',182.137,"(741,)","(741,)",121.744,4,0.0,b'Strange Days ( LP Version )',491572,b'TRAKJOW128F1489DE4',1967,Rock
3072,22050,72184,0.5772285027779873,0.37355239101415616,b'ARYFXQ21187FB4DAEF',27.530920000000002,"b'Laredo, TX'",-99.50200000000001,b'62da2ead-f055-4ad0-b939-3274bb2c54b2',"(1,)","(1,)",b'Poncho Sanchez',-1,"(35,)","(35,)","(35,)",b'1b72452d64defeff065541780500032e',"(318,)","(318,)","(1276,)","(1276,)",0.0,350.27546,5.1370000000000005,0.0,5,0.547,-15.82,0,0.569,b'Papa Gato',323457,"(19,)","(19,)","(1804,)","(1804,)","(1804,)","(1804,)","(1804, 12)","(1804,)","(1804, 12)","(100,)",,b'SOUHWTC12AAF3B419A',346.093,"(2552,)","(2552,)",221.81,4,0.05,b'Manteca',3642361,b'TRAKKCD128F92D95AC',1987,Jazz
3074,22050,15861,0.5419683747338633,0.4178853489630385,b'ARWJHW61187B98FA8E',-4.03479,"b'Kasai, Zaire'",21.75627,b'07f9fb91-1147-4532-a522-ac36dacd1c72',"(0,)","(0,)",b'Papa Wemba',-1,"(41,)","(41,)","(41,)",b'92b0bcbdd27d61ce4944ef7b1fd038a7',"(195,)","(195,)","(592,)","(592,)",0.0,265.76934,0.0,0.0,10,0.5770000000000001,-11.73,0,0.738,b'Molokai',28908,"(13,)","(13,)","(1096,)","(1096,)","(1096,)","(1096,)","(1096, 12)","(1096,)","(1096, 12)","(100,)",,b'SOPGMLA12A6D4F4BDF',258.961,"(1184,)","(1184,)",134.201,3,0.435,b'Zero',317779,b'TRAKKGJ128F1469B28',1992,World
3077,22050,18208,0.6365823790006426,0.4212872625110525,b'ARZH3SW1187B98C96E',,b'',,b'fc0fa262-6197-4c29-8e22-22f0e369856a',"(2,)","(2,)",b'Onyx',5098,"(30,)","(30,)","(30,)",b'5a40294c0b9bc007712e0e0a362c2d29',"(172,)","(172,)","(692,)","(692,)",0.0,255.50322000000003,0.0,0.0,1,0.503,-6.305,0,0.48,b'Onyx/ Bacdafucup II',309045,"(13,)","(13,)","(1183,)","(1183,)","(1183,)","(1183,)","(1183, 12)","(1183,)","(1183, 12)","(100,)",0.4444017145228514,b'SOSLDUO12A8C13F7E0',239.055,"(1383,)","(1383,)",164.981,4,0.769,b'Wet The Club',3494779,b'TRAKKMS128F42B3BF6',2002,Rap
3082,22050,145955,0.6578701556233562,0.4630177637739374,b'ARKKPRW1187FB4D81E',38.99792,b'Colorado',-105.55096,b'e77a126e-7005-47c0-996d-6245372f1a51',"(0,)","(0,)",b'Equilibrium',123760,"(17,)","(17,)","(17,)",b'1fbc3bf261722e8d617aefd7e5145b33',"(159,)","(159,)","(639,)","(639,)",0.0,219.03627999999998,0.0,0.0,2,0.247,-3.9010000000000002,0,0.325,b'Sagas',266834,"(9,)","(9,)","(383,)","(383,)","(383,)","(383,)","(383, 12)","(383,)","(383, 12)","(100,)",0.6573105785331762,b'SOXCDGN12A8C140A48',212.00400000000002,"(1278,)","(1278,)",180.12,4,0.8420000000000001,b'Prolog auf Erden',2929109,b'TRAKKZM128F427CFD5',0,Rock
3085,22050,9917,0.5896946052467457,0.3838637043277143,b'AR21YNH1187FB49649',51.50632,b'London',-0.12714,b'c0c5e158-d61d-4043-a0eb-dc6cc1e0a539',"(5,)","(5,)",b'Ms. Dynamite',-1,"(29,)","(29,)","(29,)",b'ff3e0581d4863f52db190fdc0e9a7599',"(377,)","(377,)","(377,)","(377,)",0.0,208.5873,0.131,0.0,2,1.0,-8.226,1,0.599,b'Judgement Days',19265,"(9,)","(9,)","(886,)","(886,)","(886,)","(886,)","(886, 12)","(886,)","(886, 12)","(100,)",0.4733465411087876,b'SOQJDZH12A67AE0CBF',199.09400000000002,"(1129,)","(1129,)",109.287,1,0.616,b'Unbreakable',202621,b'TRAKLML128E07999DA',2005,RnB
3087,22050,144739,0.7270307822063531,0.530321954826795,b'ARZ33PH1187FB52F58',,b'',,b'ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0',"(0,)","(0,)",b'Kat DeLuna',8307,"(39,)","(39,)","(39,)",b'ce549fdde9b6c544ee9e88b0b013300c',"(92,)","(92,)","(371,)","(371,)",0.0,213.4722,2.4730000000000003,0.0,10,0.565,-5.919,0,0.669,b'Run The Show featuring Don Omar [en Espanol]',280669,"(6,)","(6,)","(981,)","(981,)","(981,)","(981,)","(981, 12)","(981,)","(981, 12)","(100,)",,b'SOQZLAF12A8AE48030',210.785,"(742,)","(742,)",104.986,4,1.0,b'Run The Show featuring Don Omar [en Espanol]',3132532,b'TRAKLQJ128F42607F9',0,Pop
3090,22050,28162,0.6104277251451776,0.4381682261822423,b'ARTBFV61187FB3C250',34.053490000000004,"b'Los Angeles, CA'",-118.24531999999999,b'8736f41f-365e-42c7-a733-36c22e74c97e',"(3,)","(3,)",b'Johnny Horton',2993,"(46,)","(46,)","(46,)",b'8202435de2b162c1303d6587482baf9e',"(46,)","(46,)","(187,)","(187,)",0.0,131.81342,2.56,0.0,6,0.0,-11.011,0,0.0,b'The Spectacular Johnny Horton',284600,"(5,)","(5,)","(530,)","(530,)","(530,)","(530,)","(530, 12)","(530,)","(530, 12)","(100,)",,b'SOSCFFU12A8C134C67',126.229,"(747,)","(747,)",87.65299999999999,4,0.067,b'Got The Bull By The Horns',3186942,b'TRAKMGY128F4269E37',1996,Country
3102,22050,41463,0.4967946278510438,0.3652608932201072,b'ARGUACZ1187FB3F35C',41.68676,"b'Elkhart, IN'",-85.97567,b'6fe09087-5693-4189-aa12-8d148f294121',"(0,)","(0,)",b'Connie Smith',17351,"(25,)","(25,)","(25,)",b'bd199adadf604fcb1c48132a78e84e73',"(84,)","(84,)","(337,)","(337,)",0.0,146.33751,0.38,0.0,10,0.6940000000000001,-13.232000000000001,1,0.555,b'The Essential Connie Smith',295597,"(6,)","(6,)","(459,)","(459,)","(459,)","(459,)","(459, 12)","(459,)","(459, 12)","(100,)",,b'SOAKDOC12A8C13B1A9',140.69,"(337,)","(337,)",141.553,4,0.797,b'If I Talk To Him',3322587,b'TRAKNDG128F428A228',2001,Country
3109,22050,193816,0.4873530375440432,0.3168188588823985,b'ARGABPJ1187B99C6E3',,b'',,b'f0406955-c20b-4922-8258-894d8065e8d8',"(0,)","(0,)",b'Chops',-1,"(40,)","(40,)","(40,)",b'3b6d7e66d3df36b89d3c5772b9441a5d',"(514,)","(514,)","(514,)","(514,)",0.0,171.2322,1.0070000000000001,0.0,1,0.43200000000000005,-3.326,1,0.444,b'Chops: Dark: Music From and Inspired By The Original Motion Picture',252256,"(7,)","(7,)","(726,)","(726,)","(726,)","(726,)","(726, 12)","(726,)","(726, 12)","(100,)",0.0,b'SOXMPLR12A8C134ED0',162.737,"(1029,)","(1029,)",181.747,1,0.867,"b""Give It To 'Em""",2701359,b'TRAKOAK128F4248629',0,Rap
3110,22050,20724,0.551502069088444,0.3517177511209014,b'ARB1KC91187FB38B13',,b'',,b'bc933822-d278-4388-ac7a-af8244e9f2b9',"(0,)","(0,)",b'Carl Smith',3070,"(59,)","(59,)","(59,)",b'74be9e24ba84d4fa791de6d0143640fc',"(69,)","(69,)","(279,)","(279,)",0.0,152.42404,0.0,0.0,2,0.7240000000000001,-26.045,1,0.7070000000000001,b'Hey Joe',471047,"(9,)","(9,)","(543,)","(543,)","(543,)","(543,)","(543, 12)","(543,)","(543, 12)","(100,)",,b'SOPFUID12AB018A8F9',145.775,"(558,)","(558,)",113.726,4,1.0,b'Loose Talk',5235774,b'TRAKOBG128F9344340',1990,Country
3111,22050,6795,0.8470816882436729,0.6250804809743595,b'ARZWK2R1187B98F09F',,b'Chicago',,b'606bf117-494f-4864-891f-09d63ff6aa4b',"(8,)","(8,)",b'Rise Against',4579,"(13,)","(13,)","(13,)",b'e7f96cd29542633d751f5b44a97776d5',"(127,)","(127,)","(383,)","(383,)",0.0,214.88281,0.43799999999999994,0.0,8,0.3,-4.504,1,0.442,b'The Sufferer & The Witness',36714,"(7,)","(7,)","(740,)","(740,)","(740,)","(740,)","(740, 12)","(740,)","(740, 12)","(100,)",0.774014062267062,b'SOKSSEC12AF72A3D89',208.08599999999998,"(1148,)","(1148,)",109.45,3,0.7559999999999999,b'Intro/Chamber The Cartridge',394427,b'TRAKOEB128F1478783',2006,Rock
3115,22050,1500,0.6567277931988891,0.4685114664763634,b'ARA7YDA1187B9A5776',,"b'Gore, VA'",,b'ad82dd72-0df3-4a09-8d7a-1af9c9e80522',"(8,)","(8,)",b'Patsy Cline',2588,"(46,)","(46,)","(46,)",b'6d931eeb47b2f3151dd62c35d0291ea3',"(69,)","(69,)","(219,)","(219,)",0.0,148.40118,2.032,0.0,7,0.767,-9.38,1,0.782,"b""Walkin' After Midnight - The Original Sessions Vol. I""",229080,"(5,)","(5,)","(376,)","(376,)","(376,)","(376,)","(376, 12)","(376,)","(376, 12)","(100,)",,b'SOSBYVZ12A6D4FBBF2',140.858,"(439,)","(439,)",91.637,3,0.615,b'I Cried All The Way To The Altar',2507293,b'TRAKOPE128F421CE6A',1995,Country
3127,22050,41558,0.8992795990782162,0.5794419378857449,b'AR1RMYB1187FB5A59E',37.271879999999996,b'California',-119.27023,b'e3e0abcd-7671-4482-a9d8-462f5acc9be5',"(6,)","(6,)",b'Incubus',748,"(21,)","(21,)","(21,)",b'ac3d506d742614f05600e720bf7ee6f9',"(195,)","(195,)","(785,)","(785,)",0.0,291.81342,0.0,0.0,11,0.8540000000000001,-6.084,1,0.654,b'Live in Japan 2004',292223,"(11,)","(11,)","(810,)","(810,)","(810,)","(810,)","(810, 12)","(810,)","(810, 12)","(100,)",,b'SOLIQUE12A58A78306',287.724,"(1571,)","(1571,)",161.697,4,0.48100000000000004,b'Warning',3282018,b'TRAKPHP128F42807B0',2001,Rock
3128,22050,10733,0.7208092205760908,0.4559156292170878,b'ARS6I1U1187FB468F9',,b'',,b'bbd2ffd7-17f4-4506-8572-c1ea58c3f9a8',"(0,)","(0,)",b'Juliette & The Licks',-1,"(42,)","(42,)","(42,)",b'86faef6009e4350b0fba4f06498d95ce',"(150,)","(150,)","(605,)","(605,)",0.0,241.37097999999997,0.19399999999999998,0.0,2,0.424,-5.199,1,0.43,b'&Like A Bolt Of Lightning',278227,"(10,)","(10,)","(754,)","(754,)","(754,)","(754,)","(754, 12)","(754,)","(754, 12)","(100,)",0.6067635298719581,b'SOXEYLY12A8AE45DBD',234.707,"(1210,)","(1210,)",156.523,4,0.0,b'Shelter Your Needs',3099028,b'TRAKPJC128F4258613',2005,Rock
3138,22050,3815,0.8184942139874279,0.6277651347772472,b'ARB054P1187B9AD32E',,"b'San Francisco, CA'",,b'1bc6816a-d056-4113-9b0a-6c52e5c31a3c',"(0,)","(0,)",b'Santana',1389,"(18,)","(18,)","(18,)",b'75314fbdf09219d4f7a197ede87ddf4d',"(151,)","(151,)","(606,)","(606,)",0.0,342.83057,0.40299999999999997,0.0,11,0.5529999999999999,-12.895999999999999,0,0.529,b'Original Album Classics',300835,"(16,)","(16,)","(1344,)","(1344,)","(1344,)","(1344,)","(1344, 12)","(1344,)","(1344, 12)","(100,)",,b'SOVEBOC12CF530D548',323.39599999999996,"(1212,)","(1212,)",107.542,4,0.59,b'Let It Shine',3401424,b'TRAKQFZ128F429D3C9',0,Rock
3140,22050,12809,0.6848947229237031,0.511526435078575,b'ARHPPJK1187B9AC897',,"b'Glasgow, Scotland'",,b'e6f8912b-7df9-4aae-b551-2cd03dc29588',"(1,)","(1,)",b'Teenage Fanclub',19870,"(21,)","(21,)","(21,)",b'c4d0efbc4f6b7154af28bf0ecae433ab',"(130,)","(130,)","(523,)","(523,)",0.0,266.89261,0.195,0.0,4,0.46299999999999997,-8.198,0,0.509,b'Four Thousand_ Seven Hundred and Seventy seconds; A Shortcut to Teenage Fanclub',278824,"(11,)","(11,)","(1024,)","(1024,)","(1024,)","(1024,)","(1024, 12)","(1024,)","(1024, 12)","(100,)",0.5183103193207527,b'SOPLZYS12A8AE48DE6',259.164,"(1047,)","(1047,)",120.271,4,0.888,"b""The World'll Be OK""",3105179,b'TRAKQKT128F4259E25',2003,Rock
